,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
7904,8116,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7905,8117,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
7906,8118,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7907,8119,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7908,8120,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
7909,1460,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7910,8121,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7911,8122,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7912,8123,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7913,8124,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7914,8125,299,LowSeason,[0-1],Nonref,[160-260],[2-2],False
7915,5349,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7916,8126,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7917,8127,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7918,8128,266,LowSeason,[2-3],Standard,[0-160],[2-2],True
7919,8129,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7920,8130,144,OffSeason,[4-7],Nonref,[260-360],[3-4],False
7921,8131,168,OffSeason,[4-7],Nonref,[160-260],[1-1],False
7922,8132,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7923,8133,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
7924,8134,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7925,8135,58,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
7926,8136,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7927,8137,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7928,8138,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
7929,8139,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
7930,8140,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
7931,8141,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7932,8142,442,OffSeason,[4-7],Nonref,[260-360],[2-2],False
7933,8143,135,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
7934,8144,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7935,8145,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7936,8146,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7937,8147,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7938,8148,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7939,8149,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7940,8150,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7941,8151,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
7942,8152,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7943,8153,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7944,8154,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7945,8155,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
7946,8156,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7947,8157,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7948,8158,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
7949,8159,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7950,8160,203,OffSeason,[0-1],Standard,[0-160],[2-2],False
7951,8161,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7952,8162,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7953,8163,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7954,8164,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
7955,8165,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7956,8166,251,OffSeason,[0-1],Standard,[160-260],[2-2],False
7957,8167,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7958,6798,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7959,8168,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
7960,8169,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7961,2235,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7962,8171,355,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
7963,8172,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
7964,8173,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
7965,8174,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7966,8175,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7967,706,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
7968,8176,433,OffSeason,[0-1],Standard,[260-360],[3-4],False
7969,8177,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7970,7777,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
7971,8179,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7972,8180,398,OffSeason,[0-1],Standard,[160-260],[1-1],True
7973,8181,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
7974,8182,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
7975,8183,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
7976,8184,203,OffSeason,[0-1],Standard,[0-160],[2-2],False
7977,8185,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7978,8186,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
7979,8187,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7980,8188,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7981,8189,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
7982,8190,373,LowSeason,[2-3],Standard,[160-260],[1-1],True
7983,8191,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
7984,8191,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
7985,8192,426,OffSeason,[0-1],Nonref,[160-260],[1-1],False
7986,8193,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
7987,8194,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7988,8195,150,OffSeason,[2-3],Nonref,[260-360],[2-2],False
7989,8196,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7990,8197,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7991,8198,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7992,8033,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
7993,8199,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7994,8200,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7995,8201,170,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
7996,8202,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7997,8203,234,OffSeason,[0-1],Standard,[160-260],[3-4],False
7998,8204,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7999,8205,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8000,8206,173,OffSeason,[0-1],Standard,[160-260],[3-4],True
8001,8207,360,HighSeason,[4-7],Nonref,[0-160],[2-2],False
8002,8208,373,LowSeason,[2-3],Standard,[160-260],[1-1],True
8003,8209,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8004,8210,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8005,8211,268,LowSeason,[4-7],Nonref,[160-260],[2-2],False
8006,8212,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8007,8213,203,OffSeason,[0-1],Standard,[0-160],[2-2],False
8008,8214,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8009,8215,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8010,8096,429,OffSeason,[0-1],Standard,[160-260],[5-inf],False
8011,8216,423,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8012,8217,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8013,8218,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8014,8219,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
8015,8220,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8016,8221,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8017,8222,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8018,8223,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8019,8224,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
8020,8225,255,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8021,8226,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8022,8227,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8023,8228,234,OffSeason,[0-1],Standard,[160-260],[3-4],False
8024,8229,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
8025,8230,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8026,8231,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8027,1736,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8028,8232,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8029,7891,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8030,8233,173,OffSeason,[0-1],Standard,[160-260],[3-4],True
8031,8235,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8032,8236,205,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
8033,8238,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8034,8239,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8035,8240,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
8036,8241,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8037,8242,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8038,8243,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8039,8244,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8040,8245,280,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8041,8246,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
8042,8247,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8043,2395,409,LowSeason,[4-7],Nonref,[160-260],[1-1],False
8044,8248,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8045,8249,350,LowSeason,[4-7],Nonref,[0-160],[2-2],False
8046,8250,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8047,8251,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8048,8252,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8049,7012,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8050,8253,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8051,8254,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8052,8255,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8053,8256,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8054,8257,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8055,8258,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8056,8259,81,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8057,8260,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8058,8261,430,OffSeason,[0-1],Nonref,[260-360],[3-4],True
8059,8263,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8060,271,168,OffSeason,[4-7],Nonref,[160-260],[1-1],False
8061,1736,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8062,8264,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8063,8265,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8064,8266,423,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8065,8267,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8066,8268,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
8067,8269,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8068,8270,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
8069,8271,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8070,8272,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8071,8273,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8072,8274,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8073,8275,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8074,8276,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8075,8277,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8076,8278,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8077,8279,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8078,8280,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8079,8281,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8080,8282,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8081,8284,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8082,8285,108,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
8083,8287,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8084,8288,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8085,8289,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8086,8290,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8087,8291,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
8088,8292,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8089,8293,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8090,8294,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
8091,8296,205,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
8092,8297,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8093,8298,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8094,8299,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8095,8300,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8096,8301,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8097,8302,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8098,8303,624,OffSeason,[0-1],Standard,[260-360],[2-2],False
8099,8304,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8100,8305,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8101,8306,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
8102,8307,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8103,8308,298,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8104,8309,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8105,7625,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8106,8310,135,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
8107,8311,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8108,8312,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8109,8313,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8110,8314,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8111,8316,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
8112,8317,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8113,8318,98,HighSeason,[4-7],Standard,[260-360],[5-inf],True
8114,8319,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8115,8320,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8116,8321,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8117,8166,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
8118,8322,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8119,8323,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8120,8324,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8121,8325,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8122,8326,104,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
8123,7942,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8124,8328,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
8125,8329,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
8126,8330,451,OffSeason,[0-1],Standard,[260-360],[5-inf],True
8127,8331,168,OffSeason,[4-7],Nonref,[160-260],[1-1],False
8128,8332,121,HighSeason,[8-inf],Standard,[160-260],[2-2],True
8129,8333,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8130,8334,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8131,8335,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8132,8336,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8133,8337,286,LowSeason,[4-7],Standard,[260-360],[3-4],False
8134,8338,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8135,8339,426,OffSeason,[0-1],Nonref,[160-260],[1-1],False
8136,8340,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8137,5982,372,LowSeason,[4-7],Nonref,[260-360],[3-4],False
8138,7616,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8139,8341,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
8140,8343,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
8141,6823,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8142,8344,91,LowSeason,[4-7],Nonref,[260-360],[3-4],True
8143,8345,271,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
8144,8346,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8145,8347,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8146,8348,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8147,8349,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
8148,8350,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8149,8351,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
8150,8352,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8151,8353,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8152,8354,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8153,8355,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8154,8356,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8155,8357,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8156,8358,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8157,8359,197,OffSeason,[2-3],Nonref,[260-360],[2-2],True
8158,8360,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8159,8361,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8160,8363,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8161,8364,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
8162,8365,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8163,8366,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8164,8367,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
8165,8368,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8166,8369,252,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
8167,8370,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8168,8371,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8169,8372,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8170,8373,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8171,8374,510,OffSeason,[0-1],Nonref,[260-360],[2-2],False
8172,8375,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8173,8376,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8174,8267,622,OffSeason,[0-1],Nonref,[0-160],[1-1],False
8175,8378,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8176,8379,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8177,7503,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8178,5373,394,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8179,8380,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
8180,8381,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8181,8382,625,LowSeason,[0-1],Standard,[260-360],[5-inf],False
8182,8383,173,OffSeason,[0-1],Standard,[160-260],[3-4],True
8183,8384,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8184,8385,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8185,1736,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8186,8386,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8187,8387,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
8188,8388,280,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8189,8389,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8190,8390,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8191,8391,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
8192,8392,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8193,8393,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8194,8394,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8195,8395,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8196,8396,280,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8197,8397,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8198,8398,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
8199,8400,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8200,8401,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8201,8402,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8202,8403,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8203,8404,426,OffSeason,[0-1],Nonref,[160-260],[1-1],False
8204,8405,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8205,8406,348,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8206,8407,81,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8207,8408,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
8208,8409,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
8209,8410,84,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
8210,8411,423,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8211,8412,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8212,8413,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8213,8414,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8214,8415,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8215,5207,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8216,8416,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8217,8417,138,OffSeason,[2-3],Nonref,[160-260],[1-1],True
8218,8418,477,OffSeason,[0-1],Nonref,[260-360],[2-2],True
8219,8420,262,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
8220,8421,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8221,8422,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8222,8423,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8223,8424,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
8224,1736,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8225,8426,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8226,8427,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
8227,8428,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8228,1412,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
8229,8430,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8230,8431,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8231,5983,398,OffSeason,[0-1],Standard,[160-260],[1-1],True
8232,8432,273,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8233,8309,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8234,8433,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8235,8434,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8236,8435,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8237,8436,29,OffSeason,[4-7],Standard,[260-360],[3-4],False
8238,8403,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8239,8437,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8240,8438,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
8241,8439,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8242,8440,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8243,8441,311,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8244,8442,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8245,8203,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8246,8443,209,HighSeason,[2-3],Standard,[260-360],[5-inf],False
8247,3098,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8248,8444,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8249,8445,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8250,8446,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
8251,8447,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8252,8449,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8253,8450,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
8254,8451,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8255,8452,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8256,8453,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8257,8454,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8258,8455,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8259,8456,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8260,8457,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8261,8458,269,LowSeason,[4-7],Standard,[160-260],[2-2],False
8262,8459,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8263,1,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
8264,8460,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8265,50,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8266,8461,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
8267,1736,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8268,8462,147,OffSeason,[2-3],Nonref,[0-160],[2-2],False
8269,8463,65,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
8270,8464,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8271,8465,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
8272,8466,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8273,8467,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
8274,8468,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
8275,8469,623,OffSeason,[2-3],Nonref,[260-360],[1-1],False
8276,8470,241,LowSeason,[0-1],Standard,[160-260],[3-4],False
8277,8471,626,LowSeason,[4-7],Nonref,[0-160],[1-1],False
8278,8472,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8279,8473,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
